SpotterId,ID1,NomeEmpresa,RazaoSocial,StatusEmpresa,CadastroEmpresa,TelefoneEmpresa,LimiteUsuarios
10505,06910661000130,Ecolabel,Ecolabel Rotulos e Produtos Decorados Eireli,Ativo,2020-01-20,(11) 9624-01000,4
10506,06910661000130,Ecolabel,Ecolabel Rotulos e Produtos Decorados Eireli,Ativo,2020-01-20,(11) 9624-01000,4
10507,06910661000130,Ecolabel,Ecolabel Rotulos e Produtos Decorados Eireli,Inativo,2020-01-20,(11) 9624-01000,4
10508,07312248000137,RLX FLUOROCHEMICAL IMPORTACAO E EXPORTACAO ,RLX FLUOROCHEMICAL IMPORTACAO E EXPORTACAO LTDA,Ativo,2021-05-03,(51) 9823-11527,4
10509,12066037000100,VIDI,VIDI PESQUISA E DESENVOLVIMENTO LTDA,Inativo,2021-05-04,(11) 9947-33167,4
10510,15438448000169,BAM TERCEIRIZACAO E SERVICOS,BAM TERCEIRIZACAO E SERVICOS EIRELI (HUGO FRANCISCO MACHADO BARROS EIRELI),Inativo,2021-05-04,(83) 9819-90013,4
10511,11064033000111,VISIO ,VISIO GESTAO OCUPACIONAL LTDA,Inativo,2021-05-04,(11) 2225-0209,4
10512,15346379000163,GUANABARA RIO ADMINISTRADORA,GUANABARA RIO ADMINISTRADORA E CORRETORA DE SEGUROS LTDA,Ativo,2021-05-04,(21) 9979-26246,4
10513,21519937000148,EEMOVEL,EEMOVEL SERVICOS DE INFORMACOES LTDA,Inativo,2021-05-04,(45) 9991-63494,4
10516,03194437000100,Nicepel,NICEPEL PRODUTOS QUIMICOS LTDA,Inativo,2021-05-06,(11) 9993-55382,4
10517,34126728000186,C.TZERMIAS REVESTIMENTOS E IMPERMEABILIZACAO,C.TZERMIAS REVESTIMENTOS E IMPERMEABILIZACAO,Inativo,2021-05-10,(12) 9965-41211,4
10518,19874652000183,C A PRATOMIL RESTAURANTES EMPRESARIAIS LTDA,C A PRATOMIL RESTAURANTES EMPRESARIAIS LTDA,Inativo,2021-05-10,(54) 9915-45576,4
10519,92315332000183,MK QUIMICA ,MK QUIMICA DO BRASIL LTDA,Ativo,2021-05-10,(51) 9998-14125,4
10520,27178901000124,EMBALEX ,EMBALEX INDUSTRIA E COMERCIO DE ARTEFATOS DE PAPEL E PAPELAO LTDA,Inativo,2021-05-10,(15) 9810-85111,3
10521,12308549000127,MM PET COMERCIO ,MM PET COMERCIO DE PRODUTOS VETERINARIOS EIRELI,Inativo,2021-05-10,(21) 9803-04323,4
10522,36420818000100,LOGUS SISTEMAS,LOGUS SISTEMAS LTDA,Ativo,2021-05-10,(27) 9969-06401,4
10523,05413822000118,DECORWATTS ,DECORWATTS ELETRICA E ILUMINACAO LTDA,Ativo,2021-05-10,(11) 9944-05774,2
10524,07722974000128,MBS ENSINO LTDA,MBS ENSINO LTDA,Inativo,2021-05-10,(48) 9885-61823,6
10525,11229451000111,MV Telecom,M V INFORMATICA LTDA,Inativo,2021-05-10,(81) 9945-26619,4
10526,30625013000117,VIVADI - ENSINO DE LINGUA LTDA,VIVADI - ENSINO DE LINGUA LTDA,Inativo,2021-05-10,(11) 9955-92606,4
10527,71225700000122,ECX CARD,ECX CARD ADMINISTRADORA E PROCESSADORA DE CARTOES S/A,Inativo,2021-05-10,(31) 9998-43030,10
10528,28360182000120,CONNECT,CONNECT EMPRESAS TELECOMUNICACOES EIRELI,Inativo,2020-06-30,(77) 9970-01818,2
10529,01650765000130,OXFORD IDIOMAS,CERQUEIRA & CIA LTDA,Inativo,2021-05-11,(66) 9922-75753,4
10530,15673605000110,Lopes Imobiliária,LPS SAO PAULO CONSULTORIA DE IMOVEIS LTDA,Ativo,2021-05-11,(51) 9922-85780,8
10531,10378876000120,MOINHO SUL LTDA,MOINHO SUL LTDA,Inativo,2021-05-11,(55) 9814-37000,4
10532,11814158000111,Sistema Oliver Corretora de Seguros,SISTEMA OLIVER ADMINISTRADORA E CORRETORA DE SEGUROS LTDA.,Inativo,2021-05-11,(17) 9978-54299,4
10533,18180788000120,VGR,VG RESIDUOS PLATAFORMA ONLINE LTDA,Ativo,2021-05-11,(31) 9885-94395,7
10534,87288940000297,Kepler Weber,KEPLER WEBER INDUSTRIAL S/A,Inativo,2021-05-11,(55) 3375-9904,4
10535,05990716000105,NEXELLO DESENVOLVIMENTO DE SOFTWARE LTDA,NEXELLO DESENVOLVIMENTO DE SOFTWARE LTDA,Ativo,2021-05-11,(48) 3045-3745,5
10536,15753780000118,Nex,NEX TECNOLOGIA EM GESTAO DA INFORMACAO LTDA,Inativo,2021-05-12,(31) 9917-15093,4
10538,39277297000172,OUTSIDE ESTRATEGIA E DESENVOLVIMENTO LTDA ,OUTSIDE ESTRATEGIA E DESENVOLVIMENTO LTDA (Danilo Delmondes bezerra) ,Inativo,2021-05-13,(19) 9952-06503,2
10539,11742857000101,SMB SOLUCOES FINANCEIRAS,SMB SOLUCOES FINANCEIRAS LTDA,Inativo,2021-05-13,(61) 9814-05648,4
10540,18285421000171,AVEC,AVEC SERVIÇOS DE TECNOLOGIA LTDA,Inativo,2021-05-13,(16) 9912-52330,6
10541,11123412000135,Mahattan Investimentos,MANHATTAN PRIME AGENTES AUTONOMOS DE INVESTIMENTOS LTDA,Inativo,2021-05-13,(15) 9812-45003,4
10542,11123412000135,Mahattan Investimentos,MANHATTAN PRIME AGENTES AUTONOMOS DE INVESTIMENTOS LTDA,Inativo,2021-05-13,(15) 9812-45003,4
10543,37409180000170,Madripel Embalagens,COSMA MARIA DOS SANTOS,Inativo,2021-05-13,(11) 9998-88728,4
10544,01347878000160,Medeiros Galvão,MEDEIROS GALVAO SOLUCOES LTDA,Inativo,2021-05-14,(84) 9964-07943,4
10545,59867382000106,COFER,COFER DISTRIBUIDORA DE FERRO E AÇO LTDA.,Ativo,2020-03-12,(11) 9759-34246,14
10546,59867382000106,COFER,COFER DISTRIBUIDORA DE FERRO E AÇO LTDA.,Inativo,2020-03-12,(11) 9759-34246,4
10547,19260506000168,Audite Pro,SALVETTI AUDITORIA LTDA,Inativo,2021-05-14,(48) 9993-20682,4
10548,28974818000124,Sempre Energia,SEMPRE ENERGIA LTDA,Inativo,2021-05-17,(67) 9814-96869,4
10549,08019917000140,Vox Soluções,VOX SOLUCOES EM TELECOMUNICACOES E INFORMATICA EIRELI,Inativo,2021-05-17,(11) 9917-80286,4
10550,22152318000120,90TI,90 TECNOLOGIA DA INFORMACAO LTDA,Ativo,2021-05-17,(31) 9998-24071,4
10551,07716820000123,Humanus,CR SISTEMAS LTDA,Inativo,2021-05-17,(11) 9911-34903,4
10552,02286106000200,Syndex,SYNDEX LOGISTICA E GESTÃO ADUANEIRA LTDA,Ativo,2021-05-17,(47) 3405-1040,7
10553,10278370000149,MG8 SOLUCOES,MG8 SOLUCOES EM TECNOLOGIA LTDA,Inativo,2021-05-17,(41) 9963-60808,2
10554,81365223000154,Zagonel,Zagonel S.A,Inativo,2021-05-17,(49) 3366-6044,4
10556,05079158000112,NOVO OESTE SISTEMAS LTDA,NOVO OESTE SISTEMAS LTDA,Inativo,2021-05-18,(67) 9994-07272,2
10561,15244114000154,IEL,INSTITUTO EUVALDO LODI NUCLEO REGIONAL,Ativo,2021-05-18,(71) 9879-1566,8
10562,23104344000146,IMK CONFECCOES LTDA,IMK CONFECCOES LTDA,Ativo,2021-05-19,(44) 9997-73790,4
10563,81365223000154,Zagonel ,Zagonel S.A,Inativo,2021-05-19,(49) 3366-6044,4
10564,16961448000101,V4 COMPANY LTDA(1),V4 COMPANY LTDA(1),Inativo,2021-05-20,(51) 9992-10192,10
10566,32469775000105,Frete Descomplicado,J. CESAR ALVES VIEIRA - LOGISTICA,Inativo,2021-05-20,(41) 9953-49278,4
10568,06367953000179,Brudam,BRUDAM SERVICOS DE TECNOLOGIA DA INFORMACAO LTDA,Inativo,2021-05-20,(51) 3500-7018,4
10574,05624503000151,CONDUSVALE DISTRIBUIDORA DE MATERIAL ELETRICO LTDA,CONDUSVALE DISTRIBUIDORA DE MATERIAL ELETRICO LTDA,Ativo,2021-05-21,(51) 9925-03264,4
10575,62771316000134,CENTER MAQ COMERCIO DE MAQUINAS E PAPEIS LTDA,CENTER MAQ COMERCIO DE MAQUINAS E PAPEIS LTDA,Inativo,2021-05-21,(14) 3311-7888,4
10576,07958406000120,SENIOR CURITIBA SISTEMAS E CONSULTORIA LTDA,SENIOR CURITIBA SISTEMAS E CONSULTORIA LTDA,Ativo,2021-05-21,(47) 9917-75572,5
10577,24093499000197,Inovall,INOVALL TECNOLOGIA LTDA,Ativo,2021-05-21,(84) 9881-62279,3
10578,23219767000101,AWTI SISTEMAS,AWTI SISTEMAS DE INFORMACAO LTDA,Inativo,2021-05-21,(51) 9914-46898,2
10579,18921037000118,Suplax,SUPLAX INDUSTRIA E COMERCIO S/A,Inativo,2021-05-21,(11) 9471-55373,3
10592,12729234000153,UMANNI INOVACAO EM TECNOLOGIA DE SISTEMAS LTDA,UMANNI INOVACAO EM TECNOLOGIA DE SISTEMAS LTDA,Inativo,2021-05-24,(11) 2386-2001,4
10593,26492426000101,FEIRA SHOP ADMINISTRADORA LTDA,FEIRA SHOP ADMINISTRADORA LTDA,Inativo,2021-05-24,(31) 9921-61651,19
10595,17530505000160,Datatem,DATATEM SOLUCOES LTDA,Inativo,2021-05-25,(41) 9880-69131,2
10596,10495553000116,Chiptronic,CHIPTRONIC ELETRONICA DO BRASIL LTDA,Ativo,2021-05-25,(14) 3352-6060,7
10597,09517682000189,Montesano,MONTESANO INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA,Inativo,2021-05-25,(11) 9820-18805,4
10598,27805836000110,Arvut,ARVUT MEIO AMBIENTE LTDA,Inativo,2021-05-25,(51) 9813-88398,4
10599,94558962000457,NinoVET Distribuidora,RNB ARTIGOS VETERINARIOS LTDA,Inativo,2021-05-25,(51) 9858-50074,6
10600,24255324000139,FokusFit,MSO COMERCIAL IMPORTADORA EIRELI,Inativo,2021-05-25,(37) 9993-57496,4
10602,22342724000156,Group Top Service,N.O RECRUTAMENTO E SERVICOS EIRELI,Ativo,2021-05-25,(48) 9886-77937,2
10603,12308549000127,Pet Bontrato,MM PET COMERCIO DE PRODUTOS VETERINARIOS EIRELI,Inativo,2021-05-25,(21) 9803-04323,4
10604,34830111000147,Terra Pack,TERRA PACK GRAFICA SERVICO E COMERCIO LTDA,Inativo,2021-05-26,(11) 9578-26425,4
10605,37063851000193,VEKTO ENGENHARIA EIRELI,VEKTO ENGENHARIA EIRELI,Inativo,2021-05-27,(31) 9871-82537,2
10606,28417916000160,LOGPRESS,LOGPRESS TRANSPORTES RODOVIARIO LTDA,Ativo,2020-09-03,(11) 2376-0006,4
10607,28417916000160,LOGPRESS,LOGPRESS TRANSPORTES RODOVIARIO LTDA,Ativo,2020-09-03,(11) 2376-0006,4
10608,82656463000170,Forta,DISTRIBUIDORA CONDOR FORTA LTDA,Inativo,2021-05-28,(47) 3037-6655,4
10609,20692157000132,Mescla Consultoria,MESCLA CONTEUDO ESTRATEGICO E CONSULTORIA LTDA,Inativo,2021-05-28,(82) 9990-20839,4
10610,14325952000190,SPRINT RENTAL ,SPRINT RENTAL LTDA,Inativo,2021-05-28,(21) 2494-2045,4
10611,02125822000124,Alterpel,ALTERPEL INDUSTRIA E COMERCIO DE EMBALAGENS EIRELI,Inativo,2021-05-28,(15) 3281-7150,2
10612,17361033000160,Valle Eletricidade,VALLE ELETRICIDADE E SERVICOS LTDA,Ativo,2021-05-28,(12) 9978-73999,2
10613,18899908000144,M&R CONTABILIDADE,MATOS & RIBEIRO CONTABILIDADE E ADMINISTRACAO DE CONDOMINIOS,Inativo,2021-05-28,(31) 2524-1283,4
10614,82674565000119,Marrari Automação Industrial,Marrari Automação Industrial LTDA,Ativo,2020-09-21,(41) 9879-36161,8
10615,03025147000124,WILBABYS,WILMAR D''COSTA ASCIMANN & CIA LTDA,Inativo,2021-05-28,(19) 9985-62329,4
10616,02750303000580,POLO CENTRAL LOGISTICA LTDA,POLO CENTRAL LOGISTICA LTDA,Ativo,2021-05-28,(11) 9886-69925,4
10617,41009500000171,JB Tecidos,GB CONSULTORIA E REPRESENTACOES LTDA.,Ativo,2021-05-28,(11) 9940-41595,5
10618,04003780000184,ABTM EMPREENDIMENTOS LTDA,ABTM EMPREENDIMENTOS LTDA,Inativo,2021-05-28,(31) 9821-30005,4
10619,11448707000181,RN TRANSPORTES EIRELI,RN TRANSPORTES EIRELI,Inativo,2021-05-28,(53) 9915-77152,2
10620,17682570000101,PLOOMES SISTEMAS EMPRESARIAIS LTDA,PLOOMES SISTEMAS EMPRESARIAIS LTDA,Inativo,2021-05-28,(11) 9990-31337,5
10621,14716890000147,WANE TRANSPORTES LTDA,WANE TRANSPORTES LTDA,Ativo,2021-05-28,(41) 9994-45413,4
10622,22404676000183,Amplifique.me,AMPLIFIQUE.ME MARKETING LTDA,Inativo,2021-05-28,(42) 9982-09600,4
10623,03068339000118,Groove Tech,ELS INFORMACAO COMUNICACAO E TECNOLOGIA - EIRELI,Inativo,2021-05-31,(19) 9926-94234,3
10624,36243599000131,AXPR,AXPR VALVE SCIENCE DISTRIBUICAO E MANUTENCAO INDUSTRIAL LTDA,Inativo,2021-05-31,(19) 9826-12923,4
10625,31851534000155,ROCK SANTA MONICA IDIOMAS LTDA,ROCK SANTA MONICA IDIOMAS LTDA,Inativo,2021-05-31,(48) 9961-89355,4
10626,21566221000100,DNA FÓRMULAS DO BRASIL,+ BRIEFING AGENCIA DE PUBLICIDADE E REPRESENTACOES EIRELI,Inativo,2021-05-31,(27) 9928-62223,6
10628,13530909000101,Besserdental,BESSERDENTAL PRODUTOS ODONTOLÓGICOS LTDA,Inativo,2021-05-31,(47) 3080-0089,4
10629,36418378000157,Ticway,TICWAY - SOLUCOES EM TECNOLOGIA LTDA,Inativo,2021-05-31,(11) 9946-21581,4
10630,28575533000110,CMS IMPEX,CMS DISTRIBUIDORA IMPORTADORA E EXPORTADORA - EIRELI,Ativo,2021-05-31,(11) 9414-46560,4
10631,16517613000130,DotSE Software Engineering,Dotse Desenvolvimento e Comércio de Software LTDA Me,Ativo,2020-10-13,(49) 9910-74038,4
10632,08103165000109,Unika Sistemas,SAFEWARE TECNOLOGIA LTDA,Ativo,2021-05-31,(11) 9565-09453,3
10633,40302581000130,RHIZOM TECNOLOGIA LTDA,RHIZOM TECNOLOGIA LTDA,Inativo,2021-05-31,(48) 9916-68020,4
10634,22779002000163,EXTRA ENERGIA SISTEMAS DE ENERGIA SOLAR LTDA,EXTRA ENERGIA SISTEMAS DE ENERGIA SOLAR LTDA,Inativo,2021-05-31,(48) 9917-4763,4
10635,06951031000104,Corretora Nascimento,CORRETORA NASCIMENTO IMOVEIS E SEGUROS EIRELI,Inativo,2021-06-01,(12) 9740-42393,10
10636,62601489000104,LVR Robotic,LAVORO AUTOMACAO INFORMATICA E COMERCIO LTDA,Ativo,2021-06-01,(11) 2028-7175,2
10637,04003780000184,Programa Feedback,ABTM EMPREENDIMENTOS LTDA,Inativo,2021-06-01,(31) 9821-30005,4
10638,32703723000143,PASTA PUTZ,MAWST INDUSTRIA DE ALIMENTOS LTDA,Inativo,2021-06-01,(41) 9983-21652,4
10640,16517613000130,DotSE Software Engineering,Dotse Desenvolvimento e Comércio de Software LTDA Me,Ativo,2020-10-13,(49) 9910-74038,4
10641,01099318000134,Aucon,AUCON AUTOMACAO E CONTROLE LTDA,Inativo,2021-06-02,(51) 3022-7444,4
10642,68644533000140,ORLA RIO ,ORLA RIO CONCESSIONARIA LTDA,Inativo,2021-06-02,(21) 9975-5797,4
10643,09536120000182,SEMPRE SEMENTES EIRELI,SEMPRE SEMENTES EIRELI,Inativo,2021-06-02,(49) 9919-3843,6
10644,04589559000150,LABBO LOCACAO DE PROGRAMAS DE COMPUTADORES LTDA,LABBO LOCACAO DE PROGRAMAS DE COMPUTADORES LTDA,Inativo,2021-06-02,(48) 9827-0051,4
10645,31441646000138,MULTIPLUS PROTECAO VEICULAR,MULTIPLUS PROTECAO VEICULAR,Ativo,2021-06-02,(48) 3025-7750,39
10646,12643874000146,METAINFO GERENCIAMENTO DE RISCOS LTDA,METAINFO GERENCIAMENTO DE RISCOS LTDA,Inativo,2021-06-02,(11) 5081-5848,2
10647,27797739000122,SOS PDV PROMOCOES EIRELI,SOS PDV PROMOCOES EIRELI,Inativo,2021-06-02,(11) 9407-96158,4
10648,07788701000186,Euro Contabil ,EURO ASSESSORIA CONTABIL E EMPRESARIAL LTDA,Inativo,2021-06-02,(43) 9911-97788,4
10649,27763344000109,NASA TECNOLOGIA LTDA,NASA TECNOLOGIA LTDA,Inativo,2021-06-02,(48) 9996-30553,4
10650,11638298000186,SVN Investimentos,SVN AGENTES AUTONOMOS DE INVESTIMENTOS LTDA,Inativo,2021-06-02,(11) 9470-33973,36
10651,30672594000148,E-KONTROLL,E-KONTROLL SOLUÇÕES LTDA,Ativo,2020-02-06,(11) 9801-69325,4
10652,30672594000148,E-KONTROLL,E-KONTROLL SOLUÇÕES LTDA,Ativo,2020-02-06,(11) 9801-69325,4
10653,30672594000148,E-KONTROLL,E-KONTROLL SOLUÇÕES LTDA,Ativo,2020-02-06,(11) 9801-69325,4
10654,30672594000148,E-KONTROLL,E-KONTROLL SOLUÇÕES LTDA,Ativo,2020-02-06,(11) 9801-69325,4
10655,30672594000148,E-KONTROLL,E-KONTROLL SOLUÇÕES LTDA,Inativo,2020-02-06,(11) 9801-69325,4
10656,12917935000116,Pead Brasil,PEAD BRASIL SOLUCOES EM TERMOPLASTICOS LTDA,Inativo,2021-06-04,(19) 9984-49156,4
10657,10651413000190,S.A.T.,SULAMERICA TRANSPORTE RODOVIÁRIO LTDA ME,Inativo,2020-09-01,(31) 9925-48183,4
10658,26650141000143,KVM TERCEIRIZACAO EM TECNOLOGIA LTDA,KVM TERCEIRIZACAO EM TECNOLOGIA LTDA,Inativo,2021-06-04,(11) 9837-24000,2
10659,09071049000100,FORBIZ,Senior Consulting Eireli,Inativo,2020-05-07,(41) 9978-56296,8
10660,04432182000120,AMBIENS CONSULTORIA E PROJETOS AMBIENTAIS,AMBIENS CONSULTORIA E PROJETOS AMBIENTAIS EIRELI,Inativo,2021-06-04,(48) 9107-2833,4
10661,33737219000127,Active Cloud Solution ,ACS SUPORTE E SUSTENTACAO EM INFORMATICA LTDA,Inativo,2021-06-04,(11) 9990-19927,5
10662,02044526000360,SMALL DISTRIBUIDORA,SMALL DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA,Ativo,2021-06-07,(18) 9973-12517,4
10663,07832575000110,RBA Sistemas,RBF TECNOLOGIA EM SISTEMAS LTDA,Inativo,2021-06-07,(12) 9822-43400,4
10664,29255677000152,Click Laudos,CLICK LAUDOS EM TELEMEDICINA,Ativo,2021-06-07,(98) 9811-08876,3
10665,15333238000106,MSC ENGENHARIA ,MSC ENGENHARIA LTDA,Inativo,2021-06-07,(75) 9920-88767,4
10666,42914408000119,Gráfica Formato,ARTES GRAFICAS FORMATO LTDA,Ativo,2021-06-07,(31) 9910-77520,3
10667,23411825000102,FAIEP,INSTITUTO MONTEIRO LTDA.,Inativo,2021-06-07,(48) 9996-78809,6
10668,00851124000180,CLARICE ELETRODOMESTICOS LTDA,CLARICE ELETRODOMESTICOS LTDA,Inativo,2021-06-07,(49) 9992-56680,6
10669,05985424000176,MCPlus IT,MCPLUS ASSESSORIA LTDA,Inativo,2021-06-07,(21) 9640-42751,2
10670,26346827000145,GAV RESORTS,Gav Holding Ltda,Ativo,2020-07-24,(62) 9968-75632,27
10671,65744344000150,OKENA SERVICOS AMBIENTAIS LTDA,OKENA SERVICOS AMBIENTAIS LTDA,Inativo,2021-06-07,(11) 9941-4795,4
10672,33178643000189,GB Seguros,BORGES E ARAUJO CORRETORA DE SEGUROS LTDA,Inativo,2021-06-07,(51) 9927-69906,6
10673,16706346000140,FEAX INFORMATICA,FEAX INFORMATICA EIRELI,Inativo,2021-06-07,(67) 9811-55733,4
10674,10793008000610,Pochteca Coremal,COREMAL COMERCIO DISTRIBUICAO FABRICACAO E REPRESENTACOES DE PRODUTOS QUIMICOS EIRELI,Ativo,2021-06-08,(11) 4615-8100,4
10675,79263174000105,CERES- CENTRO REGIONAL DE ESTUDOS,CERES- CENTRO REGIONAL DE ESTUDOS LTDA ,Ativo,2017-09-21,(44) 9992-17227,5000
10676,79263174000105,CERES- CENTRO REGIONAL DE ESTUDOS,CERES- CENTRO REGIONAL DE ESTUDOS LTDA ,Ativo,2017-09-21,(44) 9992-17227,5000
10677,79263174000105,CERES- CENTRO REGIONAL DE ESTUDOS,CERES- CENTRO REGIONAL DE ESTUDOS LTDA ,Ativo,2017-09-21,(44) 9992-17227,5000
10680,79263174000105,CERES- CENTRO REGIONAL DE ESTUDOS,CERES- CENTRO REGIONAL DE ESTUDOS LTDA ,Inativo,2017-09-21,(44) 9992-17227,5000
10681,05434098000109,Perfil Energia,Perfil Energia Consultoria Em Energia Elétrica Ltda,Ativo,2019-08-20,(54) 9840-44542,4
10682,26384463000198,At Work Coworking,AT WORK ESCRITORIOS COMPARTILHADOS - EIRELIA,Ativo,2020-12-28,(11) 9844-67877,4
10683,05434098000109,Perfil Energia (PROJETO 2),Perfil Energia Consultoria Em Energia Elétrica Ltda,Inativo,2021-01-15,(54) 9840-44542,3
10685,12605982000124,Hiper Software LTDA,Hiper Software LTDA,Inativo,2021-06-09,(47) 8817-9831,8
10686,37510694000117,Meu Cliente,C M RODRIGUES TREINAMENTO EM INFORMATICA LTDA,Inativo,2021-06-09,(11) 9779-98887,4
10688,73845786000111,Choice Holding,CHOICE TECHNOLOGIES S.A,Ativo,2021-06-09,(21) 9943-19936,4
10689,29651287000282,CONDOMOB NET,29.651.287/0002-82,Inativo,2021-06-09,(77) 9916-97459,7
10690,11667642000165,FLEXMUNDI CONSULTORIA E SERVICOS LTDA,FLEXMUNDI CONSULTORIA E SERVICOS LTDA,Inativo,2021-06-09,(11) 9711-8930,4
10691,27103044000101,Sólida Imóveis,SOLIDA CORRETAGEM DE SEGUROS E IMOBILIARIA JUNDIAI EIRELI,Inativo,2021-06-10,(11) 9660-67269,4
10692,56080765000133,Ouro Moreno,FAZENDA FIGUEIRA PRODUTOS ALIMENTICIOS LTDA,Inativo,2021-06-10,(11) 9970-05054,2
10693,08449945000105,SEDUP,SEDUP - SOCIEDADE EDUCACIONAL DE PALHOCA LTDA,Inativo,2021-06-10,(48) 9841-10476,5
10694,42185385000159,FORMULA ACELERADORA LTDA,FORMULA ACELERADORA LTDA,Inativo,2021-06-10,(44) 9884-98550,4
10695,05812515000100,INDUSTRIA E COMERCIO DE METAIS LEAO EIRELI,INDUSTRIA E COMERCIO DE METAIS LEAO EIRELI,Ativo,2021-06-10,(44) 9844-82131,4
10697,05613186000178,Infodive IT,INFODIVE REPRESENTACOES E SERVICOS LTDA,Ativo,2021-06-11,(51) 3330-0444,4
10698,22445758000176,Tramec,TRAMEC - RESERVATORIOS MONTAGEM E COMERCIO EIRELI,Inativo,2021-06-11,(16) 9978-85557,4
10699,25075008000148,LITTLE MAKER,LITTLE MAKER FRANQUIA E TREINAMENTOS LTDA,Ativo,2019-06-17,(19) 9985-23365,2
10700,18304620000180,Big Data & Analytics Solutions - Soluções Analíticas Ltda - EPP,Big Data & Analytics Solutions - Soluções Analíticas Ltda - EPP,Ativo,2020-08-26,(11) 9722-99908,4
10701,05490225000197,Prometal,PROMETAL PRODUTOS METALURGICOS LTDA,Inativo,2021-06-11,(47) 9963-69048,4
10702,21101468000142,SUNERGIES,SUNERGIES TECNOLOGIA E COMERCIO DE APARELHOS ELETRONICOS EIRELI,Inativo,2021-06-11,(48) 9997-84406,8
10703,20638062000130,EUDES,EUD. SISTEMS LTDA,Inativo,2021-06-12,(11) 2804-1083,4
10704,25158988000142,METAFORUM,MDI CONSULTORIA DE TREINAMENTOS LTDA,Inativo,2021-06-12,(11) 9810-15712,4
10705,50837012000143,Toca Imóveis,TOCA ADMINISTRACAO DE IMOVEIS LTDA,Inativo,2021-06-12,(14) 9822-31192,4
10706,28243380000104,Mammoth,MAMMOTH COMERCIO VAREJISTA E ATACADISTA DE PRODUTOS ALIMENTICIOS EIRELI,Inativo,2021-06-12,(67) 9844-35282,4
10707,39602142000164,OMC Rastreamentos,FABIANO LUIS ROGATTO,Inativo,2021-06-12,(19) 9961-09341,4
10708,14256102000187,SN CONSULTORIA,SN CONSULTORIA EM GESTAO EMPRESARIAL LTDA,Inativo,2021-06-12,(12) 9916-57459,2
10709,28047917000160,SICCS,AGR CORRETORA DE SEGUROS LTDA,Ativo,2021-06-12,(21) 9982-69657,8
10710,00834971000137,Zero Grau,ZERO GRAU INDUSTRIA E COMERCIO LTDA,Inativo,2021-06-12,(45) 9998-60017,4
10711,04511214000183,HIPPO,HIPPO BUSINESS LANGUAGE CONSULTING LTDA,Inativo,2021-06-14,(11) 9734-52323,2
10712,22296142000180,LOCALPOWER (FAZENDA SOLAR),LOCALPOWER COMERCIO E SERVIÇOS EIRELI (FAZENDA SOLAR),Ativo,2020-08-11,(21) 9815-82534,5
10713,32922514000190,CLUDE,CLUDE - CLUBE DE DESCONTOS LTDA,Inativo,2021-06-14,(11) 9718-74152,23
10714,09305570000164,Malharia Brasil,MALHARIA BRASIL LTDA,Inativo,2021-06-14,(15) 9967-55723,5
10715,57610149000100,PAIM Telecom,PAIM TELECOMUNICACOES E CONTROLE DE TRAFEGO AEREO,Inativo,2021-06-14,(11) 9667-06009,2
10716,28577964000116,V4 COMPANY MARKETING LTDA,V4 COMPANY MARKETING LTDA,Inativo,2021-06-14,(11) 9434-75055,6
10717,07333111000169,SAFETEC INFORMATICA LTDA,SAFETEC INFORMATICA LTDA,Inativo,2021-06-14,(81) 9964-75545,10
10718,17409294000102,LL CORRETORA DE SEGUROS LTDA,LL CORRETORA DE SEGUROS LTDA,Inativo,2021-06-14,(61) 3964-0404,4
10719,20608385000181,Goomer Tecnologias SA,Goomer Tecnologias SA,Inativo,2021-06-14,(71) 9928-54412,4
10720,40831644000146,GAV RESORTS,GAV RESORTS GESTAO DE NEGOCIOS E PARTICIPACAO LTDA,Ativo,2020-07-24,(62) 9968-75632,19
10721,38001661000104,EXIMIO ,EXIMIO HOSPITALAR LTDA,Inativo,2021-06-14,(61) 9831-34256,2
10722,17056867000161,FALQON,FALQON SERVICOS ADMINISTRATIVOS LTDA,Inativo,2021-06-14,(71) 9964-69059,4
10723,63939110000133,PELLIZZER, ESTRUTURAS METALICAS LTDA,Ativo,2021-06-14,(11) 9975-68915,4
10724,22296142000180,LOCALPOWER (FAZENDA SOLAR),LOCALPOWER COMERCIO E SERVIÇOS EIRELI (FAZENDA SOLAR),Ativo,2020-08-11,(21) 9815-82534,5
10725,24714884000104,GTZ,ZEUS MARKETING PROMOCIONAL EIRELI,Inativo,2021-06-15,(41) 9916-1118,4
10727,35576132000140,Supernova Desenvolvimento e Serviços de Inteligencia Artificial S/A,Supernova Desenvolvimento e Serviços de Inteligencia Artificial S/A,Ativo,2020-08-03,(41) 9993-27549,8
10728,22296142000180,LOCALPOWER (FAZENDA SOLAR),LOCALPOWER COMERCIO E SERVIÇOS EIRELI (FAZENDA SOLAR),Ativo,2020-08-11,(21) 9815-82534,5
10729,16517613000130,DotSE Software Engineering,Dotse Desenvolvimento e Comércio de Software LTDA Me,Ativo,2020-10-13,(49) 9910-74038,4
10730,24455167000105,Solução Energias Renováveis,Solução Energias Renováveis,Ativo,2021-06-16,(61) 9919-04224,4
10731,10341742000134,POLY TERMINAIS PORTUARIOS SA,POLY TERMINAIS PORTUARIOS SA,Inativo,2021-06-16,(47) 9922-32524,5
