ID,CNPJ,RAZAO
4299,14995745000142,COPLASA SUL & SUDESTE CORRETORA DE SEGUROS LTDA
4300,88104047000146,CRISTAL TEXTIL LTDA
4301,26346089000136,DARAVIDA CORRETORA DE SEGUROS DE VIDA EIRELI
4302,28201868000179,DE CRIANCA PARA CRIANCA COMERCIO DE MATERIAIS DIDATICOS E SERVICOS EDUCACIONAIS LTDA
4303,85303261000133,DELTA INDUSTRIA E COMERCIO DE EQUIPAMENTOS INDUSTRIAIS LTDA
4304,14539125000107,DIRETRIX.ON INTELIGENCIA DA INFORMACAO LTDA
4305,24743168000155,DRESSLER BPO - SOLUCOES PARA FOLHA DE PAGAMENTO LTDA
4306,11730992000129,E.E. KOCHEM EIRELI
4307,23310601000104,EDITORA INTERSABERES LTDA
4308,35642963000173,EDUARDO CASTRO DE MEDEIROS 35824285837
4309,29891666000169,EUZA BISPO ASSESSORIA EMPRESARIAL LTDA
4310,29956962000109,EXECUTIVA PROMOCOES EIRELI
4311,25376760000129,FB PNEU LTDA
4312,23352914000117,FISCONNECT ASSESSORIA CONTABIL LTDA
4313,10615746000163,FLAP CONSULTORIA E ASSESSORIA LTDA
4314,21343407000191,FREDERICO MARINHO DE OLIVEIRA GONCALVES
4315,27609654000173,GESTAO DESCOMPLICADA CONSULTORES ASSOCIADOS LTDA
4316,19826293000199,GRANMONEY SISTEMAS DE GESTAO EMPRESARIAL LTDA.
4317,19455321000109,GRAVITYCOM - SOLUCOES EM TECNOLOGIA DA INFORMACAO EIRELI
4318,7034304000119,GRIFFE COMPANY CONFECCOES LTDA
4319,34267418000181,GUILHERME DA SILVA ZUQUETTO 00899570089
4320,26686000190,HOLAMAQ QUEIMADORES INDUSTRIAIS EIRELI
4321,15899487000163,HOLANDA ENGENHARIA LTDA
4322,10682140000140,HUPDATA CONSULTORIA EM ESTATISTICA E TREINAMENTO PROFISSIONAL LTDA
4323,27026909000175,ILHA DISTRIBUIDORA DE ALIMENTOS LTDA
4324,85240869000166,ILHA SERVICE TECNOLOGIA E SERVICOS LTDA
4325,87235123000190,IMOBILIARIA VILA RICA NEGOCIOS IMOBILIARIOS LTDA
4326,19594298000133,IMOVEIS DE PRIMEIRA CONSULTORIA IMOBILIARIA LTDA
4327,5662646000158,IMPERIAL BRASIL EQUIPAMENTOS LTDA
4328,10281505000125,INFRANET TECNOLOGIA LTDA
4329,20929752000149,ITTO CONSULTING SOLUCOES EM TI PERSONALIZADAS LTDA - ME
4330,51858934000108,J. SILVA PAINEIS LTDA
4331,21249460000209,J2X DESENVOLVIMENTO E CONSULTORIA LTDA. - ME
4332,83720110000155,JOMIPA CONTABILIDADE S/S
4333,999856000112,JONES LANG LASALLE LTDA
4334,18815398000180,JUNIOR CESAR ALVES CABRAL
4335,11748120000198,KAUFFER INDUSTRIA E COMERCIO DE MOVEIS LTDA
4336,27293912000155,LA DECORA LTDA
4337,17688464000135,LIBERX CORRETORA DE SEGUROS LTDA
4338,24809516000140,LIMER GESTAO DE SAUDE CORPORATIVA
4339,20703065000100,LRT PUBLICIDADE LTDA
4340,80696776000127,LUMIS CONSTRUTORA E INCORPORADORA LTDA
4341,13394372000191,LUNET SOLUCOES EM TECNOLOGIA LTDA
4342,32220854000170,"LX SOLAR ENGENHARIA, SERVICOS, INDUSTRIA E COMERCIO"
4343,12252625000120,M & B TECNOLOGIA DA INFORMACAO LTDA
4344,97156160000166,M P DAS NEVES
4345,27503252000190,M&M ELIAS PALESTRAS E TREINAMENTOS LTDA
4346,25247260000197,M4I SISTEMAS LTDA
4347,4121834000106,MACNICA DHW LTDA
4348,13300715000101,MACRO - COMUNICACAO LTDA - EPP
4349,15330404860,MARCELO DORIA ALVES DE ARAUJO
4350,14201089000169,MEDIAPLUS WEB INTELIGENTE LTDA
4351,27309893000108,"MENDES, ISRAEL & GOMES CLINICA ODONTOLOGICA LTDA"
4352,15337353000159,MICHEL SILVA FRANCISCO LTDA
4353,35303048000153,MINHA CIRURGIA TECNOLOGIA DA INFORMACAO LTDA
4354,18158507000133,MISTER O - TREINAMENTO E DESENVOLVIMENTO GERENCIAL LTDA
4355,5776804000109,MJ MIRANDA CONFECCOES LTDA
4356,21584221000124,MPP LOG SOLUCOES EM LOGISTICA LTDA
4357,507405000110,MURRELEKTRONIK DO BRASIL INDUSTRIA E COMERCIO LTDA
4358,34942472000185,NEGOCIOS FINANCEIROS RAMA LTDA
4359,7306674000168,OTIMA ESTRATEGIA E GESTAO EMPRESARIAL LTDA
4360,30548292000162,PREDIFY TECH LTDA
4361,58354374000195,QUINTANA TERRAPLENAGEM E PAVIMENTACAO EIRELI
4362,4146014000179,"REDH GREEN BLUE - COMERCIO, SERVICOS E IMPORTACAO LTDA"
4363,10651445000195,REMEMBER BRASIL SERVICOS ON-LINE LTDA
4364,22310781000153,REPUBLICA INTERATIVA LTDA
4365,20183726000114,RH HEALTH CONSULTORIA EM SAUDE & SAUDE OCUPACIONAL LTDA
4366,1424895000154,RHOGAN TECNICA CONTABILIDADE S/S LTDA
4367,7554938000100,RI SOLUCOES DIGITAIS LTDA
4368,1559877000180,RR ENERGIA SOLAR LTDA
4369,23000990000163,RS DESENVOLVIMENTO E TECNOLOGIA LTDA
4370,26513479000153,S.I. TECNOLOGIA S.A.
4371,47827415000105,SAD CONSULTORIA LTDA.
4372,22181678000150,SANTE SYSTEM LTDA
4373,28338890000165,SARA ALMEIDA VIEIRA MONTEIRO 42987538839
4374,23176840000105,SEQUOIA CONSULTORIA EM ENGENHARIA SOCIEDADE SIMPLES LTDA
4375,3774688000155,SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
4376,3966578000195,SISTEMA USE FASHION DE INFORMACOES LTDA
4377,50735505000172,SMARAPD INFORMATICA LTDA
4378,2339355000135,SOMADATTA INFORMATICA LTDA
4379,22024177000160,SPAZIO VILLA REGIA EVENTOS EIRELI
4380,3409807000170,STARLINE TECNOLOGIA S/A
4381,28001783000147,SUISUN ENERGIA LIMPA LTDA
4382,2766861000100,SUSTENERGYN ENERGIA SOLAR LTDA
4383,7389639000150,T.M. VIAGENS E TURISMO LTDA
4384,1114682000126,TANIS INFORMATICA LTDA
4385,68680149000100,TARGET ASSESSORIA TECNICA DE RELACOES PUBL S/C LTDA
4386,21553117000172,TATIANA SILVEIRA SILVA - ESCOLA DE IDIOMAS
4387,5610816000150,TECHNOMAX INFORMATICA LTDA - EPP
4388,9386739000158,TECTUS CONSTRUTORA E INCORPORADORA LTDA.
4389,4846848000197,TEORIA SOLUCOES ACUSTICA LTDA
4390,14419989000187,TOTEN CONTABILIDADE LTDA
4391,11845461000181,TOTEN SOLUCOES EM TECNOLOGIA LTDA.
4392,12724879000101,UNOUS ASSESSORIA EM TECNOLOGIA DA INFORMACAO LTDA
4393,16952941000165,VIAGENS DA DANNI LTDA -
4394,5550662000159,WALAR DESENVOLVIMENTO DE SISTEMAS IT LTDA.
4395,14234735000194,WD AUTOMACAO E MANUTENCAO INDUSTRIAL LTDA-ME
4396,31845157000141,WEECODE GERENCIAMENTO DE SOFTWARES LTDA
4397,28680392000104,WELOB SOLUCOES TECNOLOGICAS LTDA
4398,19326184000102,WISHBOX TECHNOLOGIES LTDA
4399,213648000146,WORKGROUP SERVICOS E COMERCIO DE PRODUTOS DE INFORMATICA LTDA - ME
4400,15352844000179,WSIX SOLUCOES WEB LTDA
4401,13146514000100,X5 Logistica Internacional Ltda
4402,14052190000103,A. L. DAVID
4403,10238563000176,AAMED COMERCIO DE EQUIPAMENTOS EIRELI
4404,26463805000165,ACAI TOWN DISTRIBUIDORA LTDA
4405,12212371000116,ACTIO TECNOLOGIA LTDA
4406,19169803000100,AJL INFORMATICA LTDA
4407,19654504000153,ALETEONIR JOSE TOMASONI JUNIOR 00680645942
4408,15192996000151,ALPHATRADE CONSULTORIA DE CREDITO LTDA
4409,26111114000100,ALVES E GUARDA CONSULTORIA E TECNOLOGIA LTDA
4410,20380816000103,AQUA POCOS LTDA
4411,44644854000186,ASSOCIACAO COMERCIAL EMPRESARIAL DE JUNDIAI
4412,11246029000174,AXYSWEB LTDA
4413,8679642000170,B & B COMERCIO DE MATERIAIS ELETRICOS LTDA
4414,31152882000134,B. SOLUTIONS LTDA
4415,14588589000103,BEC EQUIPAMENTOS LTDA
4416,73801862000197,BENDINI LOGISTICA LTDA
4417,2492677000110,BIO-CARE TECNOLOGIA LTDA
4418,60136132000177,BITTI INFORMATICA LTDA
4419,11167539000156,BLUE SOL ENERGIA SOLAR LTDA
4420,376660000171,BNT FEIRAS E CONGRESSOS EIRELI
4421,18117723000130,BRASIL AO CUBO CONSTRUCAO MODULAR LTDA
4422,8531776000140,BT MEDIACAO DE PAGAMENTOS LTDA
4423,4222866000106,CHB.COM SISTEMAS LTDA
4424,3693770000155,COLET SISTEMAS DE GESTAO LTDA
4425,28710357000182,CONEXAO SOLAR DESENVOLVIMENTO DE SISTEMAS LTDA
4426,13762834000186,CONNECTIONS X SERVICOS E SISTEMAS LTDA
4427,39010418000115,CONSINCO S/A
4428,11029230000108,CREATI PROPAGANDA LTDA
4429,21656769000132,CZS LOGISTICA INTERNACIONAL EIRELI
4430,19554911000199,DATAMIND INTELIGENCIA ARTIFICIAL S.A.
4431,831565345,DENAKOP DIGITAL MEDIA LLC
4432,21590921000121,DESIGN DO PENSAMENTO DESENVOLVIMENTO PROFISSIONAL ARTE E CULTURA LTDA
4433,27084974000157,DM TREINAMENTOS E DESENVOLVIMENTO HUMANO LTDA
4434,11615383000129,ESCOLAWEB LTDA
4435,33842657000155,ESTUDIO GARAPUVU LTDA
4436,22949494000198,ETIQUETA CERTA TREINAMENTO E SISTEMAS LTDA
4437,12672380000190,FILIPEFLOP COMPONENTES ELETRONICOS EIRELI
4438,86925062000120,GDATA SISTEMAS LTDA
4439,28720566000107,GERACAO DE DEMANDA LTDA
4440,10477856000106,GRIMES & PEREIRA CONTABILIDADE LTDA
4441,14237712000133,HASHTAGTV MARKETING E PUBLICIDADE S.A
4442,10676298000108,HEY PROPAGANDA LTDA
4443,7960929000101,HIVELOG SOLUCOES EM TECNOLOGIA DA INFORMATICA S/A
4444,19663743000170,HUB2B SOFTWARE LTDA
4445,17260132000155,IDEAL RASTREABILIDADE E SOLUCOES EIRELI
4446,13051121000104,IGUANA AGENCIA DIGITAL LTDA.
4447,2332876000160,IMAGE NATION ARTES LTDA
4448,27924896000151,IND SERVICOS PARA EVENTOS 01 EIRELI
4449,29183296000105,INFINITU CONSULTORIA EM SEGURANCA DO TRABALHO LTDA
4450,17579024000140,INOVE SERVICOS DE APOIO ADMINISTRATIVO LTDA
4451,22501652000142,JENIFER BERTOL CABRERA 05875359978
4452,29920394000188,LE CANTON EMPREENDIMENTOS HOTELEIROS LTDA
4453,15211978000170,LIFE LOCADORA DE EQUIPAMENTOS PARA CONSTRUCAO LTDA
4454,31846331000170,LINS & MOREIRA CONSULTORES ASSOCIADOS LTDA - SCP
4455,6183151000109,LUCIANO EMILIO FERREIRA
4456,30965359000164,LUCROO GESTAO EMPRESARIAL LTDA
4457,14862590000176,M BUENO HORTIFRUTIGRANJEIROS
4458,8203915000106,MALOKA SERVICOS DE PUBLICIDADE LTDA
4459,17398612000187,MARCOS DEYVID SANTELLI ANTUNES EPP
4460,3671087000117,MAVIP TECNOLOGIA SERVICOS LTDA
4461,4053143000112,MIX FISCAL INTELIGENCIA TRIBUTARIA LTDA
4462,16530534000160,MULT OFFICER CONTABILIDADE LTDA
4463,28093509000145,MVM CONTABILIDADE E GESTAO EMPRESARIAL LTDA
4464,21156749000100,MY BROKER IMOBILIARIA LTDA
4465,11517774000100,NOUVELLE VIE CORRETORA DE SEGUROS LTDA
4466,29971267000108,NOVITAH COMERCIO DE ACESSORIOS DE MODA EIRELI
4467,8888945000101,ORI COMUNICACAO LTDA
4468,10925902000192,PENACHIM RADIADORES - COMERCIO E SERVICOS LTDA
4469,12148834000128,PEREIRA NETO EIRELI
4470,44627321000196,PORTAL PUBLICIDADE LTDA
4471,58330457000144,PRO FONO PRODS ESPECIALIZADOS P FONOAUDIOLOGIA LTDA
4472,31916072000107,RELP! ACELERADORA LTDA.
4473,5885120000137,ROBERTO RODRIGUES DOHAN
4474,7793064000136,SALES SERVICE MARKETING E VENDAS LTDA
4475,28651092000199,SERPA PINTO IMOVEIS LTDA
4476,20115201000141,SOLARYS ELETRICIDADE E ENGENHARIA LTDA
4477,15448934000168,SOUZA E DIAS - COMERCIO DE SOFTWARES LTDA
4478,5565556000149,TALENTO HUMANO E TECNOLOGIA LTDA
4479,20635644000163,TALENTO TREINAMENTOS LTDA
4480,32365372000108,THIAGO SILVA OLIVEIRA
4481,5058790000180,TKF COMUNICACAO E MARKETING LTDA
4482,23972351000160,TORONTO PUBLICIDADE DIGITAL LTDA
4483,17778503000195,TRA CONSULTORIA EM GESTAO E FRANCHISING LTDA
4484,73248858000143,TRADEPLAN PROCESSAMENTO DE DADOS LTDA
4485,4141568000183,TRUSTINFO SOLUCOES S/S LTDA
4486,927360000133,UNIVERSAL IMOVEIS EIRELI
4487,22930819000190,VINDER S/A
4488,28954914000100,VIVA CAFE LTDA
4489,1593428000158,VOLT SOLUCOES INTELIGENTES EIRELI
4490,26967209000112,WILLIAM WAGNER TEIXEIRA - NEGOCIOS DIGITAIS
4491,29810050000116,YBS - YOUR BUSINESS SOLUTION CONSULTORIA E CONTABILIDADE LTDA
4492,19607327000154,ZOOM BOXX LTDA.
4493,9341148000164,ACEROLA COMUNICACAO S/S. LTDA
4494,32997214000170,ADX DESENVOLVIMENTO E TRANSFORMACAO DIGITAL LTDA
4495,17830087000127,AF2 LOCACAO DE EQUIPAMENTOS E ASSESSORIA LTDA
4496,27676479000137,AGENCIA SPADES DE COMUNICACAO LTDA
4497,29088649000198,ALLIANCE SAT RASTREAMENTO LTDA
4498,12507965000154,ALTERNATIVA SOLUCOES EM PUBLICIDADE LTDA
4499,22150697000110,APTO.VC COMUNICACAO - EIRELI
4500,14875307000140,ARIEL SERGIO WITTMANN SISTEMAS PARA CLINICAS
4501,28418071000128,ATIVA GESTAO DE NEGOCIOS EIRELI
4502,20228002000140,AUDITTO TECNOLOGIA S/A
4503,17822782000147,BC LITORAL COMERCIO DE VIDROS LTDA
4504,18780413000100,BH TREINAMENTOS LTDA
4505,23435336000182,BRIT ENGENHARIA EIRELI
4506,31977406000152,CD COMERCIO E SERVICOS DIGITAL EIRELI
4507,26958887000119,CENTRO DE ESTETICA E EMAGRECIMENTO LTDA
4508,3899868000163,CHEQUE-PRE.COM - TECNOLOGIA DA INFORMACAO LTDA.
4509,14238231000142,CHP BRASIL INDUSTRIA E COMERCIO DE GERADORES S/A
4510,22582385000185,CIBRACOACHING TREINAMENTO E DESENVOLVIMENTO - EIRELI
4511,11326688000110,CIVITECH DO BRASIL - SENSORES E AUTOMACAO LTDA
4512,28578036000176,CLUBPETRO INFORMATICA LTDA.
4513,9113843000179,COMERCIAL BRASIL DISTRIBUIDORA EIRELI
4514,10322609000130,"DIMENSAO CONSULTORIA - GESTAO ESTRATEGICA, NORMATIVA E REGULATORIA LTDA"
4515,12591776000102,DM2 CONTABILIDADE EIRELI
4516,15001448000105,E+BROS COMERCIO DE CONTROLES ELETRONICOS LTDA
4517,25184457000124,ENGEGRID ENGENHARIA INSTALACOES E COMERCIO LTDA
4518,24155208000148,ENGETREINE SOLUCOES LTDA
4519,12492158000296,EVERTON DIEGO PINTO GOMES EIRELI
4520,27363184000100,FACIL CONSULTA - GERENCIAMENTO DE PLATAFORMA DE NEGOCIOS NA WEB LTDA
4521,18295221000108,FELIPE REGINATO DE BARROS
4522,26917692000120,FERREIRA FILHO CONSULTORIA E CONTROLADORIA LTDA
4523,12412263000197,FLORESTA COMERCIO VAREJISTA DE PRODUTOS DE LIMPEZA EIRELI
4524,23253380000171,FOLK PORTARIA REMOTA LTDA
4525,9278222000145,GOLSAT TECNOLOGIA LTDA
4526,8090853000173,IBID SISTEMAS DE INFORMATICA LTDA
4527,16755375000100,ILHASOFT TECNOLOGIA DA INFORMACAO LTDA
4528,21309241000197,IMOBILIARIA ATRIUM LTDA
4529,5406930000163,INFOCAP TECNOLOGIA DA INFORMACAO LTDA
4530,6991395000118,INTELLIGES INDUSTRIA E COMERCIO DE PRODUTOS ELETRONICOS LTDA
4531,4677682000122,INTERSOLUCAO COMERCIO ELETRONICO EIRELI
4532,10896758000103,IPSE PUBLICIDADE E PROPAGANDA LTDA
4533,23751115000113,IRMAOS SCHUMANN LTDA
4534,64152986000106,J N MOURA INFORMATICA LTDA
4535,27727136000154,JAKELINE DA CONCEICAO GUEDES
4536,10573028000171,JENF ADMINISTRADORA DE IMOVEIS E SERVICOS IMOBILIARIOS LTDA
4537,8927262000108,JFC DIVULGACOES EIRELI
4538,32946177000171,KAIFFA CONSULTORIA E ASSESSORIA EM TELEFONIA LTDA
4539,7967670000120,MARTINS MOREIRA TRANSPORTE E LOGISTICA EIRELI
4540,7554797000118,MAZZUCCO INDUSTRIA GRAFICA EIRELI - EPP
4541,5937870000105,MF COMERCIO E SERVICOS EM TELEFONIA EIRELI
4542,23776682000124,MOBILECONT ASSESSORIA CONTABIL
4543,7065131000104,MUNDIAL RISK GERENCIADORA DE RISCO LTDA
4544,26807895000164,NAVE A VELA LTDA
4545,11983420000151,ORLEANS TREINAMENTOS LTDA
4546,69984763000110,OUT BUS COMUNICACAO LTDA
4547,26352235000136,OVERDUB TECNOLOGIA E CONSULTORIA LTDA ME
4548,9831033000158,PCG - ENGENHARIA DE SISTEMAS LTDA
4549,9331830000176,PLACE - ASSESSORIA E SERVICOS CONTABEIS LTDA
4550,29364024000101,PLACELOG SOLUCOES LOGISTICA LTDA
4551,28864200000101,PLAY2SELL LTDA
4552,17516767000170,PRECISAO CORRETORA DE SEGUROS DE VIDA LTDA
4553,30146626000171,PROMISEE DENTAL BRASIL LTDA
4554,26436021000148,PROSPER SERVICOS INTELIGENTES LTDA 26.436.021/0001-48
4555,20698918000163,PROSPPERE SERVICOS E COMERCIO LTDA
4556,15516674000110,ROBERTA BUENO MACHADO DE CAMPOS 41826945890
1759,2125822000124,ALTERPEL INDUSTRIA E COMERCIO DE EMBALAGENS EIRELI
4558,19945014000106,"SAGA DETROIT COMERCIO DE VEICULOS, PECAS E SERVICOS LTDA"
4559,5548055000154,SEGMENTO DIGITAL COMERCIO LTDA
4560,11693049000193,SET INTEGRATIVE GERENCIAMENTO DE SERVICOS EIRELI
4561,14158418000136,SIEDUC - SOLUCOES INOVADORAS EM EDUCACAO LTDA
4562,4179120000159,SITEWARE SOLUCOES S/A
4563,26902840000133,SOLARCON - GESTAO DE CONDOMINIOS SOLARES EIRELI
4564,13469495000144,SSB PRODUTOS E SERVICOS PARA MANUTENCAO INDUSTRIAL LTDA
4565,31292678000119,START SERVICOS ADMINISTRATIVOS LTDA
4566,3138801000106,STUDIO 10 ASSESSORIA E COMUNICACAO LTDA
4567,4080884000192,TARGET BLINDAGENS LTDA
4568,26581458000175,TASKED TECNOLOGIA LTDA
4569,18603557000182,TOCALIVROS LTDA
4570,6006848000104,TRON INFORMATICA LTDA - EPP
4571,2255187000108,UNIFIQUE TELECOMUNICACOES LTDA
4572,16644744000189,UP BOX EMBALAGENS ESPECIAIS EIRELI
4573,24626216000125,V.N. MOREIRA
4574,9094959000108,VIA ARTE SANTOS LTDA
4575,15759342000167,VIA BRASILIA TECNOLOGIA DA INFORMACAO LTDA
4576,12453621000100,VINICIUS EVANDRO GREGORIO INFORMATICA
4577,23543006000100,WAVECODE EIRELI
4578,32985446000109,WP CONECTA PARTES E PECAS AGRICOLAS E INDUSTRIAIS EIRELI
4579,11352774000106,AGENCIA KIFE LTDA
4580,14832642000161,ALQUIMIDIA TECNOLOGIA LTDA
4581,14650011000121,ATELIWARE SOFTWARE LTDA
4582,11867482000106,ATUAL & ORIGINAL SERVICOS DE INFORMATICA LTDA
4583,24746370000130,B-HOMY SERVICOS ADMINISTRATIVO LTDA
4584,22970241000104,BASE HM PUBLICIDADE LTDA
4585,23256282000198,BIOSOFT INFORMATICA LTDA
4586,27775952000133,BJ GRIBEL DE RIO DAS OSTRAS EIRELI
4587,86252046000113,BOLFE EMPREENDIMENTOS E PARTICIPACOES LTDA
4588,29458058000165,BRANVO PAGAMENTOS S.A.
4589,42516278000166,CENTAURO VIDA E PREVIDENCIA S/A
4590,21656419000176,CLEAN PREMIERE - LIMPEZA DE ESTOFADOS E PREDIOS LTDA
4591,11744485000144,DIVINA PROVIDENCIA - INDUSTRIA E COMERCIO DE ARTIGOS RELIGIOSOS LTDA
4592,74874454000128,DRESSLER CONTABILIDADE EMPRESARIAL S/S
4593,22102480000134,"E-MOVING MOBILIDADE URBANA, INDUSTRIA E COMERCIO LTDA"
4594,22834145000120,ELEKT INNOVATIONS LTDA
4595,25188538000100,ESSENT JUS CONTABILIDADE E CONSULTORIA LTDA
4596,13605436000156,FELIPPE FRANCO BUENO ME
4597,18151403000105,FQL SOLUCOES EM SISTEMAS INFORMATIZADOS S/A
4598,29093509000108,FX7 PERFORMANCE LTDA
4599,22922854000168,G2M TECNOLOGIA LTDA
4600,24068422000167,GEOLAGOS GEOLOGIA E CONSULTORIA AMBIENTAL LTDA.
4601,26365595000172,"GIRA, GESTAO INTEGRADA DE RECEBIVEIS DO AGRONEGOCIO S.A."
4602,33472097000194,GRYNCASH TECNOLOGIA S.A.
4603,20944113000152,GS RIBEIRO PUBLICIDADE E PROPAGANDA
4604,4216141000105,H.S.I. AUTOMACAO COMERCIAL LTDA
4605,33613074000152,HUMA - COTACOES E COMPRAS ELETRONICAS LTDA
2352,17099582000370,JOSE RENATO CELONI DOMBROSKI
4607,16950689000155,INFO EDS MIRANDA SERVICO E COMERCIO DE INFORMATICA EIRELI
4608,33058350000168,INOVA SOLUCOES PRESTADORA DE SERVICOS LTDA
4609,9426633000130,"ITSS INFORMACAO, TECNOLOGIA E SERVICOS LTDA"
4610,8401140000183,IVAN JOSE ALIPIO & CIA LTDA
4611,31410912000165,JANDERSON DOS SANTOS CAVALHEIRO
4612,18952217000167,JS PROJETOS WEB DESENVOLVIMENTO E CONSULTORIA LTDA
4613,7843284000127,KAITRONN CONSULTORIA LTDA
4614,29213298000108,LOFT BRASIL TECNOLOGIA LTDA
4615,29868177000196,LTI SOLUCOES LTDA
4616,24541498000168,M Q TEIXEIRA EVOLUCAO GRAFICA E COMUNICACAO VISUAL
4617,23563012000120,MANTO AGRICOLA LTDA
4618,22777857000155,MAX PERSON COMUNICACAO EIRELI
4619,21718712000110,MAXQUALITY INDUSTRIA E COMERCIO LTDA
4620,18824800000192,MGCOM NETWORK LTDA
4621,7736401000153,MODELACO COMERCIO DE PRODUTOS E SERVICOS EM ACO LTDA
4622,25381820000100,MOVEE PRODUCAO LTDA
4623,18015654000154,MULT-RJ SISTEMAS LTDA
4624,7548695000190,NCD INDUSTRIA E COMERCIO DE EQUIPAMENTOS DIDATICOS LTDA
4625,55752430000151,ORION SOLUCOES EM GESTAO LTDA
4626,12628502000140,PERCEPTVISION SISTEMAS LTDA
4627,22147288000164,"PIRAPORIANDO EDITORA, PRODUTORA CULTURAL E COMERCIO EIRELI"
4628,2131834000161,POLO-IT INFORMACAO E TECNOLOGIA LTDA
4629,24783564000106,PRODUTIVA CONSULTORIA EM SISTEMA DE GESTAO LTDA
4630,19923469000120,PROSPERIDADE EDITORA E COMUNICACAO LTDA
4631,12888138000158,REDESUL CORRETAGEM DE CONSORCIOS LTDA
4632,2914334000104,REGINA PACHECO & COELHO CONSULTORIA EM INFORMATICA LTDA
4633,20966646000135,RH HEALTH CONSULTORIA EM SAUDE E SAUDE OCUPACIONAL LTDA
4634,13241051000157,SAB CONSULTORIA EMPRESARIAL LTDA
4635,23304136000190,SANDRO JOSE TAVARES
4636,29954754000162,SEED SERVICOS DE INFORMACAO EIRELI
4637,24875237000184,SIMPLES VAREJO TECNOLOGIA E DESENVOLVIMENTO DE SOFTWARE LTDA
4638,23024472000180,SMART INFINITY SISTEMAS INTELIGENTES LTDA
4639,17350697000123,SVPL ENGECON SOLUCOES EM INFORMATICA LTDA
4640,22615656000151,SYMIMOVEIS ASSESSORIA IMOBILIARIA LTDA
4641,17438642000170,T S LOPES CONSULTORIA LINGUISTICA EIRELI
4642,31673943000109,TEAMCULTURE DESENVOLVIMENTO DE SOFTWARES LTDA
4643,56633000111,TECNOBLU S.A IND COM
4644,15426923000187,UEEK AGENCIA DIGITAL LTDA
2946,35273310000164,HIGINO MARTINS AQUINO JUNIOR
4646,19478102000145,VIRIDIS SOLUCOES EM ENERGIA S.A.
4647,4931376000170,WA MARKETING & CONSULTORIA COMERCIAL LTDA
4648,9341426000183,WASHINGTON DO BRASIL LTDA
4649,29923918000194,WORLD-E COMERCIO IMP. E EXPORTACAO LTDA
4650,14096190000105,ZENVIA MOBILE SERVICOS DIGITAIS S.A.
4651,9203211000104,A.L.R. - AMERICA LATINA REPRESENTACOES COMERCIAIS LTDA
4652,8234676000151,ABREU IMOVEIS LTDA
4653,3644084000194,ACCION LTDA
4654,5266348000149,AGENCIA LIFE COMUNICACAO LTDA - EPP
4655,92859974000143,ALTUS SISTEMAS DE AUTOMACAO S.A.
4656,40829170049,ANTONIO EDUARDO RODEMUSCH ALVES
4657,28865656000196,APOLO SERVICOS EM PROPRIEDADE INTELECTUAL LTDA
4658,23982778000149,ASTECA SOLUCOES EM SEGURANCA DO TRABALHO LTDA
4659,22928235000180,AVANCE SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
4660,11224696000156,AW8 TECNOLOGIA LTDA
4661,18839098000130,BORNLOGIC TECNOLOGIA S.A.
4662,12693919000197,CARVALHO E SUASSUNA LTDA
4663,3434978000150,CELK SISTEMAS LTDA
4664,33576411000189,CM SECURITIZADORA DE CREDITO EIRELI
4665,24198039000123,COMPUGRAF COMERCIO DE TECNOLOGIA LTDA
4666,7466017000188,CONCLUSAO TREINAMENTOS LTDA
4667,29736703000164,"CONDOMINIZANDO CONTABILIDADE, ADMINISTRADORA E TREINAMENTO EIRELI"
4668,31261147000169,CONFIAGIL TECNOLOGIA LIMITADA
4669,5289959000102,CONTINENTAL AGROTEC - LOCACOES E SERVICOS LTDA
4670,4908757000139,COSTAO DO SANTINHO TURISMO E LAZER LTDA
283,7037423000125,AQUICULTURA DA FONTE LTDA
4672,24452704000163,DLR CAPITAL SECURITIZADORA S.A.
4673,5730744000185,EBASE SISTEMAS - EIRELI
4674,20306689000194,ESPACO FLUX AGENCIA DE PUBLICIDADE LTDA
4675,12470788000189,EXONS BRASIL SISTEMAS PARA AUTOMACAO LTDA
4676,24990903000125,FLORIPA CENTRO TREINAMENTOS LTDA
4677,24672366000175,FRETADÃO TECNOLOGIA LTDA
4678,11991876000163,GCARD ASSESSORIA EM CREDITO E COBRANCA LTDA
4679,1179445000810,GETEL TRANSPORTES LTDA
4680,4994173000123,GLOBAL PRINT INDUSTRIA E COMERCIO LTDA
4681,8248996000160,GLOBAL SERVICE GERENCIAMENTO DE RISCOS LTDA
4682,19633255000110,GRE TECNOLOGIA DA INFORMACAO LTDA
4683,6042997000129,HIALINX INFORMATICA LTDA
4684,1105652000153,HIGESTOR TECNOLOGIA DA INFORMACAO LIMITADA
4685,10576135000153,HYPERION EMPREENDIMENTOS E INCORPORACOES LTDA.
4686,20620466000105,IGL RODRIGUES ENSINO DE IDIOMAS EIRELI
4687,13479276000146,IRAI TREINAMENTOS LTDA
4688,30596421000198,JOAO PAULO CAPELLI MARTINS 71517081068
4689,28493626000104,JUSCONTABIL GESTAO E ASSESSORIA LTDA
4690,14668485000109,LOCALIZE - INVESTIGACAO E RECUPERACAO DE ATIVOS LTDA
4691,2351877000152,LOCAWEB SERVICOS DE INTERNET S.A.
